f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
-0.54795,-0.65885,1.71218,1.36471,-2.75114,0.45052,-1.97559,0.62638,0.31460,0.08046,-0.38800,-0.89799,0.00767,0.36569,-0.79250,-0.91313,-0.53643,-2.05966,-0.11857,-1.25668,-0.30693,1
-2.01392,-1.43006,0.58453,-0.39581,-1.04870,-0.08778,0.70037,0.31919,-1.35810,1.05658,-0.29779,-1.86567,-0.64971,-0.09672,1.04213,-0.17553,0.47370,-0.62168,-0.33161,3.06086,-1.24843,1
-0.28638,-0.33715,1.00398,-0.82898,0.45644,-0.75611,-0.67372,-0.79576,-2.48069,-0.97882,2.38497,0.65710,-0.15063,-0.41397,-1.71001,1.39931,-1.31942,-0.22417,1.53279,-0.85205,-1.09281,1
1.09068,-0.86302,-0.93563,0.62616,0.05417,-3.06609,0.82755,0.15439,-1.30333,-0.04653,-1.25503,0.48410,0.88824,-0.79074,0.33361,-1.88991,-0.92462,-1.18045,0.10258,-0.92374,-0.90222,1
-0.65183,-0.97756,0.18515,0.93590,-1.15099,-0.87343,0.28893,0.58492,0.42561,-0.99568,-1.99135,-1.95002,-0.10449,-0.96976,-0.97998,-0.46557,-0.99624,0.76409,-1.44663,-0.74136,-1.33767,1
-0.29625,-0.14381,0.39383,0.38082,-1.13118,1.48432,0.29466,-0.72591,-0.23652,-0.77711,0.78674,-1.25881,-2.46504,-1.67791,-1.55137,1.72502,-0.49346,-0.05250,0.85151,0.60503,0.17656,1
-0.00166,-0.35779,-1.29461,0.74225,-0.06518,0.48787,-1.21051,-0.30224,-0.34850,-0.68077,-1.26858,-0.59063,-0.92833,1.86260,-0.71907,-0.39760,0.48361,0.44289,-1.30696,-0.16419,-0.42676,1
-1.86310,0.55570,-0.84119,0.41213,0.15400,-1.01191,1.30198,-2.10768,0.16628,-0.40647,-1.03304,-1.51972,-0.57280,-1.88200,-0.15230,1.93904,-1.00111,0.45786,0.42578,-1.28457,-1.57857,1
0.11821,-0.44117,0.17713,0.38295,-1.88879,0.25304,-0.22386,-0.57910,-1.75081,-0.23416,1.30710,0.26260,-1.48250,-0.39387,-1.11121,-1.54839,-0.72946,-1.30864,-1.08140,-2.18886,0.14095,1
0.12857,-0.34592,-2.35686,0.59711,1.32515,0.78518,0.32138,-2.29325,-0.76802,-0.85881,-1.03236,-0.28249,-1.14989,-1.21692,0.61959,1.01262,-1.32357,0.29174,0.33470,-0.43119,1.67405,1
-1.67286,-0.92582,0.36859,-0.74745,1.41335,0.40030,1.54213,-0.59569,-0.87339,-0.91017,-0.18649,-1.26883,-1.48415,-0.49882,-1.25328,-0.94921,-0.69390,-1.83095,0.52968,0.66276,1.13947,1
-0.47860,-0.55205,-1.20623,0.38287,-1.62282,0.99705,-0.25783,-2.29237,-2.69862,-0.81989,-0.35448,0.46835,-0.69494,-0.43903,1.01961,0.31083,-1.42866,0.13744,0.76487,0.15208,-0.30965,1
0.38410,0.69477,-0.13458,-0.69992,-1.31391,-1.30799,-0.13956,-0.13511,0.29221,-0.08179,-0.04175,-2.17548,0.96126,-1.03574,1.14070,-0.97242,-0.11943,-0.73925,0.33606,0.84471,-1.18006,1
-1.87594,-1.08937,-2.89267,0.37165,-0.08697,0.11137,-0.11167,-2.95046,-1.22053,-1.26356,-1.87248,-0.81345,-2.56367,-0.94442,-1.16942,0.19320,1.03767,-1.43302,0.55323,0.14679,0.84677,1
1.47659,-0.82547,-1.16908,0.11540,-2.29434,0.40685,0.73016,-0.14973,0.64121,-1.72711,-1.12908,0.57753,0.30687,0.24250,-1.13200,-0.53744,-0.89780,-0.17579,0.29535,-1.78261,-1.84800,1
-0.20186,0.33079,-0.48610,0.32483,0.01470,-0.18148,-0.72885,0.46568,1.30129,-1.71933,0.62555,-1.12896,-0.12318,0.75398,-3.25578,0.44227,-2.34872,-1.49528,-0.50183,-1.49634,-1.77921,1
-0.01511,-0.31463,0.06273,0.75462,-0.74851,0.12808,0.56861,-3.00585,-1.52937,0.11996,0.85985,-0.84133,1.01596,-0.60120,-0.75960,0.75455,-0.65157,-0.78938,-0.08223,-0.98793,0.38385,1
-1.45605,0.40078,-1.11339,-1.31423,-1.58695,-1.69883,-1.35567,-0.40021,1.63276,-1.58191,0.68243,-0.59192,-0.67798,0.21284,-1.33822,-2.04671,-0.58315,1.13186,-0.10318,1.98167,2.08368,1
-0.27140,0.16999,-1.07149,-1.26058,-0.32022,-1.35406,0.37803,-1.41060,-0.70467,-1.53005,-0.77742,-1.21649,0.33970,1.04475,-0.07437,-1.35679,0.02225,-1.88148,-0.04605,0.65411,-0.47673,1
1.26707,-0.71698,-0.23611,-0.56740,-0.54542,-0.73897,0.30767,-0.34106,-0.99275,-0.22970,-1.97806,-1.36978,-0.31777,-0.36085,-0.99543,0.27130,-0.37754,0.42854,0.28526,-0.22374,0.24681,1
0.02128,-0.00893,0.91671,-0.71009,-1.40592,-1.25041,-0.35211,1.61494,1.25173,-0.53845,0.55028,-1.76403,0.50025,-0.72731,0.65889,0.51528,-0.01675,0.71807,-0.48930,0.98418,-2.28836,1
-0.11551,0.56206,-0.01037,0.40568,-0.16472,-0.74411,-0.37600,0.42161,-0.42736,-0.15068,-0.06514,-2.42814,-0.31304,-1.06562,-1.14560,-1.07067,-0.23266,-0.60236,-0.52722,0.43695,-0.24599,1
-0.98955,0.24126,-1.24462,0.11252,-1.11856,0.30308,2.50665,1.08276,0.52010,-1.63283,-0.73462,0.38931,-1.30928,-0.34447,1.34804,-0.18692,-0.01070,-0.36454,-1.32978,-1.41432,-1.07133,1
0.16704,0.77311,-0.94059,-1.39999,0.31926,-0.21061,-1.00895,-0.80969,-3.26987,-0.28864,-1.71541,-0.84522,-0.37651,-1.51396,0.12147,2.79954,-0.81753,-0.55749,0.51192,-0.25517,0.52450,1
-1.26475,-1.83110,1.16909,-1.48288,-1.02839,-0.66610,-0.38452,1.33750,-0.27984,-1.81488,0.21675,-0.94688,0.44836,-0.63440,0.06115,-1.43339,-1.77210,0.20041,-0.26472,-1.15042,-0.63644,1
-0.70369,-0.54957,-0.14232,-0.45650,-0.94373,-0.08881,-0.38191,-1.10391,-1.49747,1.40653,-1.93923,-1.18476,-0.39102,-0.81279,-0.84525,-1.09117,0.29279,-0.50624,0.80654,0.41190,-1.70504,1
-0.34483,-1.19351,1.18747,-0.29681,-0.81709,0.03375,1.68910,1.20083,-1.38085,-0.07809,-1.02596,0.45107,-0.02643,-0.30504,-0.00805,-0.01336,-0.48638,-0.89179,-0.19457,-0.55972,-0.16499,1
-0.28742,-1.42477,0.76673,0.65663,-0.43452,0.40676,1.63007,-0.45864,-0.23245,-0.64893,-1.71226,-0.29888,-1.15321,-1.18678,-1.05478,-1.94054,-0.39881,0.51400,-0.69680,-0.07057,-1.18436,1
-0.85743,-0.00207,0.81973,-0.67867,-1.20647,1.08845,0.14740,0.42198,0.41561,-0.56937,-0.26825,-0.91455,-0.15930,0.83328,-0.59232,-1.36899,-0.55253,-0.95768,-0.33295,0.02230,-0.38682,1
-1.35951,0.93037,0.59203,-0.86731,-0.21355,0.57962,-1.22361,-0.63585,-0.95650,0.33993,0.66857,0.95975,-1.10594,-0.14761,0.67921,0.02133,-3.40373,-0.60679,-0.83593,-0.96824,0.37535,1
0.98335,-0.76131,-1.60558,0.40288,-0.99486,-0.93273,-1.15236,0.48909,0.15526,-1.41808,0.36494,-1.00734,-0.92750,0.12139,-0.69848,-2.46832,-1.88907,-1.95552,0.01128,-1.30634,-1.46146,1
-1.36843,-1.53558,-1.75504,0.02626,-2.42032,-0.84027,-1.58654,-1.79198,-0.40828,-1.50429,0.40139,1.28939,0.74006,-0.91068,-0.57515,-0.05379,-0.39166,-0.95486,-0.85285,-1.13235,-1.31463,1
0.66644,-0.14021,0.77084,-0.08215,-0.56787,-0.75934,-0.99899,-2.19265,-0.21101,0.48635,-0.36649,-1.25293,0.32630,-1.44620,0.21207,-0.99806,0.74826,-0.63679,-1.07507,-1.20004,-0.94281,1
-1.11587,-1.09260,-0.85132,0.24669,-1.95356,0.08894,0.62385,-0.84199,0.23858,1.21035,-0.81881,-1.20222,-1.96575,-0.70460,0.88071,0.26681,-0.35039,1.45344,-0.68497,-0.66274,0.74745,1
0.28031,1.54967,0.86465,-1.86170,-1.25900,-0.51280,-0.24353,0.48406,2.02763,0.90376,0.29136,-1.42400,-1.35980,-1.42548,1.39981,0.01135,-1.23600,-1.58489,0.74894,-0.97841,0.01442,1
-1.90756,-0.87675,-0.85897,-1.99138,-1.55649,0.40759,1.26105,-1.38848,-0.11300,0.48657,-0.51420,-0.28011,-0.76020,0.94791,-1.43490,0.06742,-0.82508,-0.26378,-1.83839,1.25597,0.72034,1
0.18126,2.02822,0.68762,-1.33331,-2.25756,-0.84701,-1.75169,-0.26502,1.35254,-0.54181,-2.10610,0.79070,-1.55067,-1.25768,0.06923,-1.13901,-0.62434,-0.98814,-1.67975,0.48368,-0.75918,1
-0.16392,-0.35222,0.23717,-0.64667,-1.47183,-0.91439,1.13307,-0.31712,0.39238,-1.66210,-0.84508,-1.34581,-0.34051,-0.09101,-2.29331,-0.29336,-1.48719,0.32404,-1.88735,0.51380,-0.16456,1
0.08828,-0.04096,-0.38622,-1.18194,-0.51505,-1.20954,0.47615,-0.22902,-1.92865,-0.78609,-1.26767,0.55425,-0.29686,0.68842,0.79958,0.20955,0.39856,-0.21189,0.70048,-0.50921,-1.06028,1
-0.71977,-1.83421,-0.11107,-1.34217,-0.56181,-0.66663,-0.60683,-2.25480,-1.99599,-0.20085,-0.71424,-0.99433,-0.04261,0.71255,-2.59357,-1.14238,-1.71581,0.01944,-0.55291,-1.03756,-0.01350,1
-0.58804,-1.59805,-1.42412,1.05768,0.01234,-0.81221,-1.34176,0.72813,-1.30634,-1.96507,0.06651,0.37457,-1.02137,-1.39932,-0.26789,-1.51412,-0.35745,-1.09194,-2.06116,-1.29081,-0.97129,1
-1.82902,-0.72450,-0.52605,-1.26697,0.41665,-0.39633,-0.08525,-0.15261,-0.53950,0.82669,0.25452,-2.13069,-0.85856,0.31968,1.78535,0.47099,-0.18195,0.19446,0.54279,-0.06610,0.40835,1
0.01878,0.13536,0.42745,-0.67575,0.63036,-0.91754,0.65012,-1.62664,-0.06292,-1.66684,0.46011,0.65375,-0.65503,-0.71023,0.18575,-1.47127,1.87705,-0.93473,-0.54273,0.58192,0.06494,1
-3.39244,0.43995,-0.89513,0.12316,-0.43666,0.29863,-0.32971,0.49623,-1.76703,0.11946,-2.21101,-0.25718,0.04636,-0.70484,-0.72788,-0.49387,-2.33678,-1.10568,-1.71968,-0.93994,-0.89627,1
-0.15998,-1.37227,1.40182,-0.52168,0.63001,-2.31802,0.80432,-1.06823,1.16737,0.26632,-0.43548,0.24200,-0.39567,-0.76445,-0.65512,-0.33324,-1.31426,0.51119,0.70007,-1.26767,-1.35968,1
1.49088,-0.42734,-1.82788,1.06094,-2.07852,0.53596,0.02477,-2.70696,-0.84018,-0.91999,1.06017,-0.09202,0.09466,1.02914,0.02064,-1.27274,-0.68393,0.55363,-1.04031,-0.87430,-0.35801,1
1.44370,-0.48167,-0.71155,0.70846,-1.78737,-1.33801,-3.97720,-0.86469,-0.28266,-1.03643,-1.17331,-0.83212,0.94359,-1.16061,-0.03034,-0.43536,-0.71555,-0.21720,-0.81008,-1.83109,1.71694,1
-1.85539,-0.21933,-1.64901,-0.40076,0.63354,-0.40280,-0.73659,-0.08892,0.65932,0.41192,-1.44811,-0.16944,-0.75070,1.30315,-1.50800,0.15327,-0.13825,0.91495,-1.12423,-1.05497,-1.20239,1
-0.07818,-0.48767,0.63178,0.98922,-1.86750,0.20747,0.49570,1.20670,-0.64096,-0.05565,-1.46309,-1.47667,-0.25050,-0.51083,-0.23784,-0.28990,-0.64393,-1.69489,-1.94628,-0.37419,-0.18223,1
1.17633,-0.87031,-1.39200,0.29336,-0.25802,-0.01977,-0.87580,1.03389,0.83582,-1.29675,-1.58664,0.61286,-1.56734,0.07989,-1.17475,-2.08672,-0.62558,-1.65283,1.18660,-1.36507,0.00099,1
-0.57331,1.51176,-0.13599,0.24497,0.15332,-0.55893,-1.56960,0.13872,-0.83869,1.47426,0.91097,1.02092,-1.25750,0.89717,0.13927,-1.47031,-0.06214,0.59531,0.15547,-1.70968,-0.69285,1
-0.57252,-0.34756,0.13572,-0.95695,-0.31128,0.63114,-2.15131,-0.70286,-2.11414,-0.36941,0.18882,0.04013,1.37386,0.34870,-1.55485,-1.43276,0.58165,-2.03160,2.05133,-1.13674,-1.73093,1
0.56139,-0.06212,-2.45801,0.63959,-0.55050,-0.03640,-0.52314,-0.17414,-0.42182,-0.57606,0.65759,-2.06732,-1.18866,1.34840,-0.56527,-2.09147,0.83152,-0.64799,-1.77296,-0.45878,-0.04237,1
0.56349,-1.62989,-2.59086,0.90965,0.37724,-0.10283,-0.48655,-0.49693,0.02444,0.54623,-0.81717,-0.51007,-2.43739,-0.18656,-0.97606,-0.28861,0.54037,0.03391,-1.16699,0.74422,0.11775,1
-0.31040,-2.78899,-1.12166,-1.23240,0.28314,-0.46815,-1.07600,-1.88800,-0.39608,-1.04333,-0.54387,-2.00645,1.14467,0.07139,0.44396,-0.85733,-0.02232,-1.05864,-1.91476,-0.12721,-0.43240,1
1.27330,-0.09779,1.78799,-1.07868,1.31890,0.87164,0.84785,0.68348,-1.22169,-0.57505,-0.68089,-0.18435,-1.34932,-0.68978,-2.95772,0.41025,-1.23942,-0.13295,-0.87131,-0.70175,0.72212,1
-1.34695,-0.58552,-0.40442,-1.73205,-1.56504,0.16840,0.92881,-0.21273,-1.75009,0.17814,1.10556,-1.68641,-1.04829,-1.37889,-0.64387,-0.45253,-1.91545,0.58593,-0.87748,-1.25549,0.95229,1
0.77054,0.12512,-2.43328,0.09127,0.01804,-0.23024,-0.32139,-0.90909,-0.06805,-0.55659,-0.99472,0.37526,-0.82048,-0.73409,0.76336,0.46432,0.02290,-0.41269,-0.17510,-0.35822,0.32072,1
1.37576,-0.15444,-1.39812,-0.48413,-0.97060,0.16426,-1.17791,-2.63810,0.32720,1.24666,-2.35807,0.15099,-1.11988,-1.35045,-0.49363,0.83819,-1.05443,-0.64826,-1.74392,-1.92670,-1.13804,1
-0.06650,-1.85526,-0.97543,-0.84526,0.61206,-1.41108,-2.57010,0.49551,0.35136,-0.11963,-0.48368,0.89585,-1.63474,1.45595,-1.92858,0.38162,-0.67601,-2.90111,-0.94285,0.31187,-0.27072,1
-0.43977,-1.14638,1.75414,0.49070,0.00045,1.76815,-2.10795,1.11095,-0.06014,-0.08583,0.67834,-0.60488,1.72386,-0.87750,-0.40162,-1.20368,2.94435,-0.61765,-1.15876,0.46750,-1.75455,1
-2.23251,-0.60198,-3.27591,-0.03577,0.71678,-0.26454,-0.00814,-1.94581,-1.44684,0.40275,0.51189,0.05221,0.85109,0.56947,-0.60825,-0.64404,-0.35382,0.77804,-1.25701,-0.70695,1.48766,1
-2.47306,-0.28818,-0.66801,0.75086,-1.25925,0.20431,-0.50417,-1.56392,0.32541,-1.02087,-0.74762,-0.54830,-1.27168,-0.86408,-0.95085,-0.52465,0.67736,-0.03842,-0.54701,-1.37323,-0.71565,1
0.08596,0.21330,-0.68653,-1.12438,0.67082,1.51474,-0.00794,-1.28258,-1.47050,-1.84240,0.88983,-1.93498,-1.21018,-0.15400,-2.53651,-0.26799,-0.86196,-0.08330,-1.59612,2.16377,-1.27692,1
0.53777,1.08663,0.22575,-1.62483,-3.40657,1.86426,-1.45561,0.75617,-0.17333,0.13627,-0.62089,-0.99388,-2.07310,-2.22968,0.50731,0.46670,-0.56352,1.33762,-0.76690,-0.83558,-0.88353,1
-2.89464,-2.21399,1.46783,-1.79836,-0.00524,0.17565,-1.01797,0.39783,-0.47753,-0.71885,-0.57764,0.62277,-1.22297,0.27707,0.16575,-2.43592,0.02755,-0.32770,0.56215,-1.01491,-0.83579,1
-2.67598,-1.05584,-1.72522,-0.37305,-2.52703,-0.05748,-0.23548,0.58260,-1.90313,-0.28147,-2.31104,0.77340,-1.23698,0.64526,-1.00151,2.01173,0.05759,0.15555,1.28815,-2.20759,0.72728,1
-0.35559,0.02820,-0.60399,0.67692,-0.00294,-0.82228,-0.77792,-0.81593,0.85879,-3.21019,-0.22549,-0.52416,-0.91848,0.84097,-0.63126,-0.58523,0.74489,-0.00021,-1.00294,-0.45535,0.40333,1
0.23838,-1.23009,0.50434,0.68133,-0.57776,-0.15148,-0.40065,0.32455,-0.63168,-0.04206,-0.63042,0.47376,0.81285,1.24302,0.39539,-0.30656,-2.12137,1.16507,-0.14258,-0.20804,-0.33180,1
-1.58640,-2.01042,0.59456,-1.72336,-1.25852,0.91895,1.31564,0.28848,0.55642,-0.37120,-1.53005,-0.42969,-0.15204,-2.61204,0.82166,1.41078,-1.27329,0.16030,-1.00364,-2.64102,0.36138,1
0.50138,-3.45404,-1.66026,0.99112,-2.48021,-0.23764,-0.26533,0.36977,-0.62224,-1.70184,-2.30342,-0.17074,-0.18395,-0.97823,0.95414,1.43671,-1.15133,-0.86754,-0.08971,-0.76505,0.30479,1
0.46530,-1.36784,-0.71041,0.58039,-1.17856,0.79602,-1.03761,-0.21196,0.63635,-0.08938,-0.84925,0.27621,-0.12321,-0.23796,-0.49814,-0.31156,-0.48234,-0.94253,0.14414,-0.20756,-0.13138,1
0.54337,0.19078,-0.92969,-0.35800,-0.54308,-1.47428,0.73874,-1.78437,-0.08219,-1.18264,1.62924,1.14356,2.63984,1.49913,-0.33110,-0.31062,-0.08122,1.25010,0.40658,0.71467,-1.35796,1
-0.13489,-1.01812,0.25555,-1.60226,-1.11094,-0.88463,-1.44141,-1.47863,-0.20340,-0.59857,-0.61472,-0.64644,-0.82523,0.29769,-1.17146,-0.48275,-2.17597,1.46399,-2.79330,-1.07461,0.54875,1
-0.00671,-2.63594,-0.53444,-0.11709,0.17804,0.39785,-1.63703,-1.71950,-0.77769,0.80633,2.65064,-0.10299,-1.47530,0.47852,0.44452,1.01371,-1.18735,-0.30223,-0.58192,-0.16323,-0.43632,1
0.26773,0.38482,-0.51346,-0.81675,1.43116,-1.14508,-1.14521,-0.49994,-1.30233,-1.46465,-2.39211,0.84668,1.92817,-0.91603,-0.58593,-0.83986,0.85089,0.20609,0.51570,-0.54531,-2.65145,1
0.39927,-0.91911,-1.99770,-1.45229,0.35016,-0.05920,-0.16968,0.00569,-0.23642,-0.96871,-0.38366,-1.28523,0.43066,0.05131,1.00763,-1.83070,-0.37323,-1.16095,0.55042,0.74017,0.45775,1
-1.72240,-0.37301,-0.16808,-0.40380,-0.92785,0.05724,-1.01699,-0.46616,-0.98533,-1.63338,-0.18323,-1.46605,-1.14471,-1.64465,0.15568,-0.52383,-0.50896,0.15492,0.01334,-0.22249,-1.79388,1
-0.32439,-2.05506,0.67746,0.49459,0.98271,-0.05985,-0.97751,-1.15841,-2.81821,-0.64935,-0.16262,-0.23379,-0.43921,-0.66213,-2.72808,-0.25959,-2.34231,0.92623,-0.09683,0.46846,0.18376,1
-0.21732,-0.92664,0.44090,1.29374,0.15504,-0.15077,-0.72955,-0.58435,-0.55467,-1.25435,-2.11898,-1.64966,-2.03360,0.29718,-0.86535,0.16377,0.98242,-0.37054,-0.71722,-1.32394,-0.48896,1
1.07149,-1.71881,1.09016,-0.26275,-1.72870,-1.86901,-1.37948,-1.19479,-1.03539,-0.76204,0.46348,-1.13515,-0.05750,1.84965,-1.30810,-0.18333,-2.43974,-0.31895,-0.96466,1.67961,-0.37779,1
-0.61671,0.14448,-1.73413,-1.37664,0.68751,-0.75002,0.28427,1.28873,-0.90526,0.77367,0.89396,-1.29469,0.28926,-0.01053,0.31318,-0.09374,-1.17401,-0.58863,-0.20846,0.16203,1.14048,1
0.47918,-0.88010,-1.08086,-2.06102,-1.47043,0.08921,-1.16944,-2.63788,-0.07334,-0.51207,-0.98421,-0.44787,-0.37608,0.98215,-1.37655,-0.22597,1.08388,-1.83327,-0.88247,1.82319,-1.57035,1
-0.91733,0.82155,-0.19128,-1.63302,0.92935,1.96125,-0.49591,-1.99332,-0.31743,1.07164,-1.21738,-0.97221,-1.17323,0.27140,-1.02851,-1.61993,0.42804,0.31446,-0.62359,-0.52999,1.24563,1
-0.17485,0.11872,-1.62829,-1.86061,-0.18523,-0.27434,-0.57941,0.25526,0.32309,-0.61692,-0.96975,0.47033,0.22017,1.01282,-1.09147,-1.08686,-1.27025,-1.52344,0.18761,-0.69721,-0.90404,1
-0.84152,-1.66958,-0.16347,-2.97450,-2.51374,-2.69681,1.07923,0.44958,1.08910,-3.15616,-2.12716,0.08535,0.11520,-1.44973,-0.72640,-0.37347,-1.38048,0.98346,-0.26402,-1.12139,1.56219,1
-1.62327,1.45786,-1.58481,0.05658,0.53263,0.70083,-1.39911,-0.23334,-0.48845,-0.72005,-1.01635,-2.80750,-1.08581,1.16835,0.27640,0.86777,-1.65749,0.19719,-1.73235,-0.78279,-1.11988,1
-1.39498,-1.19716,-0.79421,-0.63842,-0.73604,-0.95764,-2.11328,-0.45830,0.11068,-1.49239,0.34817,1.18430,0.17597,-0.11502,0.55839,-0.29457,-2.62299,-0.32693,-0.80310,0.56836,-0.88898,1
-0.44250,-0.31300,0.91634,-0.69594,-0.42603,2.72683,-0.23691,-0.94882,0.34149,-0.84588,-2.21270,0.66154,0.69370,-0.39498,0.04368,-1.51851,-1.42634,0.45674,-0.46889,-2.46514,0.66596,1
0.63321,0.54954,-0.83895,-0.33828,-0.88011,-0.95933,-0.28233,-0.20772,0.95195,-0.66187,-1.49608,-2.30105,0.16945,-0.71175,0.06248,-0.90040,-0.50447,-0.38806,-1.04924,-2.71214,0.26182,1
0.47266,-0.71974,-0.49835,-1.99818,-0.56650,1.40937,-0.31011,0.33559,0.06586,-2.12637,-0.17085,0.64879,-3.24385,-1.36889,-1.64216,-1.31359,-1.62660,-2.21720,-0.32873,-0.20731,-1.96307,1
0.02033,0.94045,-1.11712,0.46827,-0.33493,-3.02660,-0.15277,-1.48881,-0.59721,0.27674,0.39326,-1.22352,0.94760,0.76751,-2.05224,-1.39757,-1.72497,-1.07716,-0.37790,0.82243,1.63341,1
1.80065,-0.12094,0.09457,-1.59410,0.00737,-2.62220,-0.47939,-0.61145,-0.14255,0.48494,1.40920,0.48703,0.41941,-0.95067,-1.08505,-0.72307,-0.45525,0.00419,-0.58327,0.15123,1.40199,1
-0.37671,-0.21213,-1.51746,1.31526,-0.21949,0.99121,-1.33841,-1.64117,-0.24085,-0.50467,-0.21916,-1.53450,-1.02621,0.72985,-1.20833,-1.03297,-0.51163,-1.71574,-0.66518,0.50726,-1.14885,1
-1.06565,-1.16714,-1.22370,-1.11312,-0.65658,1.47712,-1.67665,1.65066,0.83315,-0.98550,0.82930,-0.53581,0.91106,0.01386,-0.68394,-0.25439,-0.84325,-0.93442,-2.61212,-0.27190,-0.33748,1
-0.35860,1.46758,-1.05150,-0.55639,-0.51915,-0.56002,-0.07560,-0.95825,-0.54257,-0.23580,-0.91871,1.13446,0.09914,-0.07377,0.36910,1.21982,-0.19666,-0.34762,1.66695,-0.68072,0.34671,1
1.77409,-0.68404,-1.31996,-1.20339,-0.49964,-0.56224,0.19346,-0.47217,0.57397,-1.07272,0.59379,-1.63564,-1.22944,-1.16864,0.06896,-0.76545,-0.29378,-1.24631,-0.80388,0.62358,0.43344,1
0.68538,-1.30118,-0.77536,-2.55577,-0.75966,-0.90415,-0.54529,-0.34133,-1.65965,-0.69250,0.42667,0.81990,0.48789,-2.37792,0.96765,-1.83967,-0.27556,0.10289,-0.78684,0.08473,-1.18288,1
-0.77918,-1.75035,0.17404,-0.47675,-0.78511,-1.04971,-1.77735,-0.79348,-0.14431,-1.31200,1.10497,0.21101,0.70420,-1.87935,-0.37863,-1.11668,-2.53819,-0.86336,-1.83022,2.12168,0.53426,1
1.23793,-1.51079,0.48947,-0.32963,0.31958,-1.39450,-2.10069,-0.45139,0.39743,0.51377,-0.43729,-0.63935,-0.32788,0.67318,-1.55526,-2.13282,-0.13481,-0.41576,0.47817,0.50056,1.81940,1
-0.59306,-1.13684,-0.81552,-0.61360,-0.72738,0.42572,-1.00584,0.69134,-0.95702,0.77755,0.14236,-1.77170,0.91274,0.28387,-2.05630,0.43626,-0.73673,-1.33228,-0.13398,1.14481,0.53858,1
-0.59046,-0.51181,-1.21843,-2.08235,-0.65610,0.84492,-0.00234,-1.79843,-0.19686,0.07402,-2.86826,-1.56891,0.07596,0.27251,-0.66971,-1.28894,-1.54770,-0.91489,-1.20417,1.46031,0.79970,1
-0.97480,-0.08094,-0.29390,0.76099,-0.17551,-2.29969,-1.78806,0.24217,-0.64997,-2.10186,-0.56926,-0.38751,-1.90267,-0.59053,-0.83390,-1.13898,-0.12463,-0.01711,0.15397,-1.02670,-0.29084,1
0.31025,-0.58058,-1.27513,-0.26527,-0.90263,-0.08396,-0.60946,0.11262,0.82999,0.64076,-1.19719,-1.08054,-0.90884,0.23926,0.18249,-0.98518,-0.30513,-0.00080,0.94102,1.00589,-0.08903,1
2.40776,-1.13386,-1.88448,-0.67530,-1.25801,-0.76833,-1.37329,1.22096,1.32583,0.29584,0.18146,-0.27836,-0.55393,0.60867,-1.22223,-0.27213,-0.01945,-2.89112,0.74487,-0.09818,0.15357,1
-0.62164,-1.43229,-0.45515,0.74319,-1.68265,-0.22921,-0.44811,-0.18641,0.90415,0.48588,-0.71685,0.94119,-0.38268,-1.32471,0.76081,-0.22852,-0.29294,0.19238,-0.55369,-3.33710,1.00119,1
-0.04078,-0.42863,0.73712,-1.04054,-2.01679,-1.52158,-1.17662,-1.77658,-0.67766,0.52666,-0.56813,-0.25289,-0.49181,-0.72524,-0.94925,0.25391,-0.75756,-1.81446,0.42552,-0.15808,0.24417,1
-0.51104,1.18020,2.56171,1.26162,-1.37857,-0.16671,-0.66381,-2.08735,-0.14426,0.80016,1.18053,-0.57376,1.61705,-0.80561,-0.16458,0.07430,-1.36952,-0.02359,0.52332,0.35733,0.20696,1
1.50752,-1.38320,0.91140,-0.20366,-0.47333,-0.27253,-1.63186,-0.22224,0.00798,0.24806,0.25923,0.22179,-0.00542,0.10731,-1.85695,-1.05112,-0.84726,-0.42285,-3.20058,0.25985,-0.51881,1
-0.59649,-0.21981,-0.58243,-1.59442,-0.69217,-0.93363,0.79640,1.77617,-1.21903,0.22571,-1.47377,-0.88972,1.15871,-1.02757,-0.00334,-0.18448,-0.19215,0.41252,-1.63087,-2.42146,1.13012,1
0.43732,0.35423,-1.31804,-0.55492,-2.10194,-1.22701,-0.89727,-1.08596,0.40064,-1.55417,-1.19483,0.45240,0.85836,-0.98095,-1.01074,1.16490,-1.67669,-2.02595,-0.31377,-1.37420,-1.34706,1
-2.41434,0.65889,-1.56249,-0.30606,-1.13684,-0.70516,0.84081,-1.23491,-1.70649,-0.04113,-0.44794,-0.27878,-1.43871,0.22672,-1.29608,-1.28516,-0.07881,0.80400,-1.08199,-2.03458,1.15624,1
-2.29587,-1.29155,-0.70909,-1.17430,0.42574,-0.66405,-0.52517,-0.64626,-1.47591,-1.75504,0.88863,-1.42258,0.09398,-0.43804,-0.67274,-0.46817,-0.44566,-0.19712,0.85426,-0.65337,-0.26945,1
-0.08241,-1.45708,-0.14426,-2.48824,0.61283,-1.06811,0.16043,2.16472,-0.30555,0.15237,0.71775,-1.95725,-1.17951,-0.47339,0.60266,-0.58092,-0.39291,2.51664,1.03146,1.85635,0.89143,1
-0.63030,-0.37612,0.50685,-1.28020,-1.40728,-0.85877,-0.71422,-2.16697,-0.43892,0.03176,0.57908,0.48664,-1.52876,0.51826,1.66600,-1.02597,-1.45520,-0.42199,-1.26968,0.33060,0.24935,1
