f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
0.33732,-1.72762,-0.73376,0.09763,0.24477,0.29686,-0.74761,-0.46150,1.07689,1.37364,-0.67463,0.52710,-1.34228,0.02538,0.52786,-1.64549,1.43055,-0.02382,1.19397,0.30763,0.18821,1
1.99837,-0.97190,0.59773,0.67226,-0.20305,1.08604,-0.30988,-1.64902,2.24873,-0.56302,1.04404,0.38166,-1.09783,1.68010,1.46068,-0.68099,1.47868,-2.05708,0.35409,1.54762,-0.12590,1
-0.21305,0.80582,0.44964,-0.54323,3.07126,-0.72420,-0.33957,-0.04211,-0.69731,-1.03693,1.01796,-0.01457,-0.27481,0.92339,0.87617,1.88421,1.08167,-0.02423,0.05685,1.05682,0.01534,1
0.26288,-1.09355,0.61726,0.42527,-0.81553,-0.07570,1.19996,-1.71814,0.48798,-0.73529,-0.90781,1.43595,0.52976,1.58681,0.63168,-0.74092,-0.71418,1.80144,0.01224,-0.83982,-0.40437,1
-0.79573,-1.27663,-0.69410,0.01135,-0.26282,1.04164,0.25679,1.77447,1.54241,0.78290,-0.99308,-0.65843,-0.47686,-0.55572,0.43093,-0.84265,0.81578,-0.47469,0.30701,0.16158,-1.42009,1
-0.20949,-0.29968,0.99251,0.03356,1.24093,-1.13317,0.53975,0.27870,1.13245,0.64313,0.20274,0.53176,1.69890,-0.39322,-0.10039,1.46584,-0.89413,1.89821,0.02579,0.34195,1.10855,1
-1.06029,1.40102,0.94106,0.02356,0.07193,-0.14792,1.31282,-0.32613,-0.50319,0.26481,1.03780,0.39701,0.37088,-0.12939,-0.37482,-0.12229,-2.15849,-0.06243,-0.41346,0.19567,0.02388,1
0.17884,0.79374,0.43685,1.41368,-1.42264,-0.04040,-0.88566,-1.07510,-1.73266,0.47946,0.92312,-0.89349,0.65705,-0.92058,-0.11113,-1.54871,0.43882,2.73844,1.15949,-0.90692,-0.22620,1
1.13654,-0.85624,-0.71364,0.14413,-0.20835,-0.97098,0.85445,1.73516,0.05035,0.64928,-0.02473,0.48595,-0.31359,0.94299,1.29711,1.52765,0.49580,0.38644,-0.09605,-0.02574,0.70308,1
-0.88767,-0.95366,-0.35015,1.12992,1.24487,-1.24049,-0.07833,-1.03918,-0.11416,-2.58988,1.52206,0.68753,0.11973,-1.48557,0.57873,-1.01051,-0.37836,-0.64402,0.46175,0.94032,-0.27561,1
0.06387,0.24596,-0.06700,-0.08618,0.87065,-0.76923,-1.01368,-0.07576,0.29566,1.01904,1.74583,-0.95800,-0.77184,-0.20311,3.02434,1.01843,0.95803,0.43523,1.20841,1.42779,0.49409,1
-2.11981,1.42423,0.60737,0.84148,0.87962,0.57928,1.00223,0.24373,0.14923,-1.45794,0.63345,-0.38892,0.36806,-0.24796,1.03600,-0.69874,0.55388,1.24056,-0.23496,-0.01901,1.01703,1
0.07799,-0.18889,1.34906,0.95053,-0.27161,-0.95531,0.30315,-0.22428,0.91328,1.28627,-0.29705,2.11301,0.87600,0.35642,-0.42259,-1.74402,-0.79250,0.74323,0.09486,0.29911,1.00333,1
2.84960,0.01427,-0.67202,0.58251,-0.00218,-0.03179,-0.10116,-1.66507,-0.20726,-0.28639,-1.10849,1.44068,0.20403,-1.22171,-0.05361,1.77441,-1.80360,1.43230,0.45213,3.12427,-0.35034,1
-0.13615,-0.52450,-1.06583,1.53490,-0.98723,0.86072,2.39747,0.54526,-0.26694,1.07367,1.82653,0.37480,-0.49145,-0.38953,1.79985,0.70718,1.14067,-0.99552,0.28233,-0.05922,3.26834,1
-0.82248,0.05601,-0.01761,-0.84663,-1.66430,0.38390,-0.55846,0.49169,0.48169,-0.97407,1.14601,0.01121,-1.29153,1.23507,-0.72996,0.38580,0.39712,1.94097,0.75642,-1.28366,-0.54082,1
1.57597,1.24543,1.26708,2.34147,-0.73413,0.62225,-0.89311,0.01327,0.50968,0.91535,1.21837,0.83680,0.23461,0.31177,-0.42660,0.42928,-0.23329,2.72261,0.13131,0.81297,1.60504,1
0.33530,0.58081,2.56237,1.78352,0.68070,0.59215,0.63682,0.80541,0.70182,-0.28834,0.28476,1.37307,-0.70880,2.19210,1.01647,1.54446,1.87803,-1.69473,-0.41811,-1.00256,-0.59425,1
1.14175,-0.92864,1.35117,1.12733,0.24610,0.87796,-0.75734,0.37751,0.63622,-0.35567,0.95475,0.16309,-0.28975,0.70097,1.29118,0.87282,-0.74153,0.81223,-1.41614,-1.64422,0.80071,1
-0.80551,1.49698,0.54754,0.81914,0.50630,0.86988,1.24261,-0.34207,-0.51333,-0.34261,1.36090,-1.29411,-0.71121,0.98187,1.63741,1.33156,-1.06777,3.10054,0.79077,-0.21349,0.18283,1
-1.17880,2.52078,1.73443,1.75013,-1.00526,1.40720,1.93115,-1.01029,1.82120,-2.47082,-0.79839,0.54096,0.45076,2.24468,-1.23730,0.11762,0.08251,1.80959,1.04072,0.17666,1.08566,1
1.90111,0.54597,0.16362,0.41051,-0.24371,-0.14964,-0.38685,0.90165,0.32488,0.10848,-0.82025,1.30786,-0.43613,0.17870,1.38279,-0.77323,0.72123,-0.03065,0.00019,-0.61009,-0.24748,1
-1.80661,-1.85370,0.45025,-2.33039,-0.75835,0.40716,-0.56227,0.45025,0.16277,-0.06723,-0.12896,-2.30138,-0.75057,0.14687,-0.59661,0.52474,-0.27314,0.00513,-1.36819,1.35722,1.08515,1
1.20426,0.88061,0.96566,0.63350,0.08150,-0.27623,1.34655,-0.19867,-0.64415,-0.48956,1.43492,-1.34326,0.92803,0.65430,1.20158,0.44871,-1.42995,1.06660,0.39847,1.84387,1.13467,1
0.77877,0.02722,-0.57936,-0.64323,-0.40173,-0.16227,-0.83108,-0.75144,2.17335,0.81344,0.27479,-0.83040,0.22382,-0.14340,-0.80935,0.79393,-0.87250,-0.54456,3.36853,0.45422,-0.88236,1
-1.19912,-1.28297,1.13061,-0.41726,1.67821,1.28571,-0.67583,1.17883,-0.98783,0.48759,0.32969,-0.22519,-0.18955,1.00558,-0.88621,0.40535,1.65935,-0.84849,0.90119,-0.32467,0.91467,1
-0.85299,0.73470,-0.78354,0.35745,0.79248,1.27372,-1.41102,0.66393,0.86086,-1.05532,0.06107,1.75949,2.06066,-0.95370,0.38747,0.80454,-0.44127,1.63625,1.85851,0.97958,0.24305,1
0.92712,1.97971,-2.42287,-0.00089,0.88999,2.34291,0.16542,-0.47147,-0.74741,0.43681,0.04460,-1.47652,-0.69395,0.15304,0.44856,0.42325,0.49693,1.17510,-0.16712,2.50690,1.15003,1
0.43029,2.21975,-0.00739,-1.20856,0.43315,0.17206,0.53948,0.64303,-0.68569,0.43508,1.38502,-0.51318,-0.40678,1.05200,0.68678,-0.81888,1.15062,0.24935,0.43636,-0.02278,0.25420,1
-0.16733,1.66824,0.50718,0.33045,-0.01892,1.37686,1.31029,1.24803,-1.12539,0.20648,-0.94819,-1.35333,-0.52127,0.95794,0.23836,0.38787,0.44318,-0.36498,2.64067,-0.17253,0.25214,1
-1.35206,1.46071,1.36504,-0.08658,1.37172,2.16612,0.22480,0.10966,0.21163,-0.31570,1.18744,0.02719,-1.62629,0.18566,-0.88263,-1.56371,-0.97052,-0.74633,0.70194,-0.22587,0.19991,1
-0.48549,0.78020,-0.02158,0.53873,0.27197,1.16168,0.02777,0.60692,-0.36054,-1.36647,-0.20292,-0.63768,0.29924,0.76745,0.78173,-0.60357,-1.37100,0.09021,-0.88011,1.42040,0.22941,1
0.79747,-0.92866,0.99758,0.73083,-0.84743,-0.22046,0.51304,-1.21620,0.23590,0.64677,-0.43491,-0.42702,0.36889,-0.14171,-0.49483,0.16279,0.99301,-0.78404,-0.91753,1.37275,-2.24489,1
1.32465,-0.17599,0.68988,-1.02133,-0.72951,0.15659,0.57521,-1.22225,1.87937,1.39388,0.44350,0.67846,-0.16582,0.33520,-0.50206,0.25970,-1.85712,3.04383,1.37619,-0.90313,1.06972,1
-0.01830,-0.46683,0.89892,0.52711,1.71990,-0.14795,2.75780,-1.04793,-0.96115,0.71361,0.52671,-0.85563,1.49772,1.53663,-0.67803,0.47497,-1.51786,-0.16565,-0.09237,2.15488,-0.03951,1
-0.09238,0.32962,-1.53553,0.22829,0.58004,0.00141,2.67904,0.02018,-0.14267,-1.11516,0.06623,0.50306,0.01133,1.43703,0.14132,0.58093,2.29175,-0.43139,-0.05889,1.41288,1.11724,1
-0.56254,0.38432,0.28683,-1.22989,0.47505,0.20442,1.26208,-0.66902,1.11874,0.26540,-0.21662,0.44369,-0.57997,0.36041,1.33172,-0.93408,-0.22031,-1.12218,1.40415,0.53524,-0.52255,1
0.33699,-0.44898,1.29084,0.52682,-0.02921,0.17744,2.08424,1.18436,-1.34726,0.01144,-0.20143,-0.12884,0.86788,1.21819,-0.54666,-0.54856,0.63584,-0.27533,0.22422,0.01824,-1.52055,1
-0.14934,-0.29668,0.74974,-0.10607,0.84478,-1.71232,-1.42081,1.91653,-0.22678,0.10000,-0.12322,1.00077,-0.46285,0.98840,-1.39514,-1.43583,0.53133,-0.74156,0.52109,-1.95418,-1.09079,1
0.40415,-1.33097,1.76224,-0.26697,1.71437,1.13480,0.69753,0.38657,0.03342,0.22587,0.95821,1.56841,-0.15292,0.40635,-1.10024,-1.83608,-0.40281,-0.12201,-0.72971,-0.12249,0.98758,1
1.53228,0.41038,-2.93745,1.23211,-0.67118,0.32310,-1.95905,0.71841,-0.09779,-0.20339,0.97630,1.71326,-0.04834,0.32792,0.47093,0.34479,0.18537,1.31821,1.91115,-2.17978,-1.31844,1
0.84047,-1.49007,1.27911,-0.60920,1.03380,-0.67603,0.93317,-0.70018,0.62492,1.91899,1.71732,1.62742,-0.84869,0.36678,-1.14153,1.01383,-1.37092,-0.02156,-0.19399,0.01599,1.18113,1
0.96489,1.13748,1.72855,0.86728,0.23264,-0.09104,1.10787,-0.33940,1.58950,-0.19533,0.19944,1.44005,1.54500,0.92346,0.05703,0.21609,0.28762,-0.82674,0.43935,-0.95494,2.14723,1
-0.71656,-0.32315,0.78795,0.31776,0.21300,-0.43103,-0.21402,-1.05486,0.85031,0.39617,-0.24985,-0.46509,0.08200,0.60042,-1.22313,-0.12299,1.53296,-0.67720,-0.50540,-1.34985,1.92945,1
2.42179,1.20674,-0.30702,2.21804,-0.21124,-0.07086,-1.56452,-0.20729,-1.77549,1.29698,0.07818,-0.65717,0.10150,0.32947,0.30739,1.32958,1.12304,0.65275,0.69095,-0.89001,-0.09681,1
-0.30115,1.00756,0.15539,1.77218,-0.26503,0.16466,0.79620,0.06111,1.26676,0.82277,0.22016,-0.30710,2.03383,0.64569,1.48719,-0.57306,1.35161,0.84626,2.51806,-1.24660,-1.32829,1
-0.36653,1.18839,2.45110,0.96599,0.06582,-1.37454,0.52389,0.00801,0.93611,-0.00881,-0.81129,0.45123,1.75007,0.97301,1.02664,1.21428,-1.64409,-0.88207,0.72723,0.11667,1.86837,1
0.72012,1.03488,1.58816,-0.50961,-0.58329,0.23142,0.82859,0.04389,-0.08638,1.95706,0.66036,0.44087,1.23213,-1.00545,0.93148,-0.06324,-0.08429,-0.97543,0.40455,0.02980,-0.32921,1
-0.65731,-1.23439,0.80005,-0.05686,0.45495,1.36992,0.18397,-0.07294,-1.03292,-1.01365,-0.22497,-1.84814,-0.18076,-1.03879,0.59904,1.72478,0.77239,0.74485,-0.43410,0.41819,0.24057,1
-0.63245,0.52947,0.34421,-0.46777,-0.66250,0.16249,1.56657,0.26725,0.75792,-1.26616,0.60369,1.38147,0.16478,-0.30466,-1.14246,0.00313,-1.37985,0.80474,-1.85039,0.44911,-0.53535,1
0.60526,0.83826,-0.08510,0.60392,2.12985,-1.72341,0.08617,-0.88557,-0.44000,3.80785,-0.58124,0.29481,1.27361,0.58222,-0.44094,0.52121,0.10388,-0.18324,0.59436,1.42619,-1.36874,1
1.42288,-0.21288,-0.23928,0.77404,0.28582,-0.52143,1.19857,1.87677,-0.23000,0.38527,-1.09136,-0.87262,0.29797,1.49890,-0.60247,0.32248,0.08011,0.87124,-0.60658,0.05931,2.23832,1
-0.94175,0.47890,-0.91740,0.28264,-1.80513,0.34485,1.37340,0.06737,0.29479,-0.97180,-0.37648,0.43385,1.52589,-0.11333,-0.85510,0.17827,-0.05219,1.16988,-0.70292,-0.68854,0.65513,1
0.22651,0.44062,-0.03332,-1.39665,-0.20118,0.91964,-1.19699,0.66053,0.72601,0.24754,-0.33527,0.71809,-1.17854,0.25273,0.54591,0.83415,0.37091,0.73568,-1.08785,1.17365,-0.35213,1
1.60181,-0.94219,2.30258,0.34240,1.13876,0.10284,1.89086,0.23826,0.08318,-1.20567,-0.00938,0.49056,-1.28819,-0.30921,0.84053,-1.50178,-1.70092,-0.35231,0.36229,0.50122,-1.47997,1
-1.24072,-0.69126,0.23429,-0.61347,-0.53144,-0.88370,-0.78905,-1.95981,2.25619,-0.83295,-0.15303,0.82926,-0.88556,0.53241,1.75147,0.72100,0.32014,1.12174,1.26106,-0.95350,0.06876,1
-1.56083,-1.93549,1.03094,0.14535,2.44795,0.63184,0.51098,1.74623,0.38336,-1.25209,1.47055,-1.07252,0.31007,-0.19174,-0.61861,1.40284,-0.07940,0.45274,0.36158,0.24485,-0.08638,1
1.12333,-1.02000,-0.33401,1.37510,2.00834,1.05496,0.04443,3.42529,-1.15879,-1.14745,2.21858,-0.45999,1.30009,-0.12793,0.88329,0.10734,0.59410,-0.12932,1.17176,-1.00714,-0.22337,1
0.23703,-1.50091,-1.05321,0.81410,-0.28123,0.74674,-0.26605,-1.53484,1.32644,-1.19707,2.47815,0.84420,-1.88499,0.75476,1.53200,0.17475,2.52882,1.04787,-0.78735,1.97186,1.64302,1
1.23697,-1.13604,-0.90805,1.09843,-1.80323,0.65852,2.52105,0.23459,0.46144,1.47960,0.64590,-0.97428,0.64070,-1.23798,1.85924,-1.66606,-0.33965,-0.44955,0.51226,0.69855,-1.55785,1
1.22679,0.48980,1.15564,0.39705,-0.91351,1.48646,0.44347,0.30504,0.58781,0.90413,-0.61400,-0.11884,-0.81696,-1.22022,0.77852,-0.39373,-0.27222,0.73959,1.15861,0.38012,-0.20162,1
1.32178,2.28197,-0.77334,0.67684,0.21343,-2.06657,-0.77751,1.39303,1.36637,0.01647,-0.44066,0.56810,0.90086,0.79692,-1.19123,-1.31324,-0.54301,1.20030,0.82194,1.56929,1.15962,1
-1.04259,0.05980,0.98041,1.23683,1.64365,1.01480,0.51523,0.86404,-0.87481,-0.37931,1.90068,0.06130,-0.76058,-1.11291,0.92379,0.42293,-0.20052,2.08703,0.74898,0.43023,0.22203,1
-1.83967,1.87418,-0.63394,0.32951,-0.72214,0.06529,0.56799,0.23872,-0.19674,-0.54197,0.24286,-0.92507,0.53421,0.13732,1.11134,-0.28263,0.18568,0.59869,-1.50190,-0.08777,0.49230,1
0.43702,-0.60485,-0.68042,0.14747,-0.39746,0.71874,-1.93248,-0.42539,0.29328,1.06159,-0.26343,1.08737,0.29027,-0.25281,-0.17957,0.58585,0.37308,-0.74120,-0.15825,0.29567,1.29061,1
0.50334,1.39717,0.35578,0.21492,-0.11808,-1.07693,-1.40403,0.12492,-0.58544,1.46408,0.86677,-1.22111,-0.08070,-0.60529,-0.32681,-0.84734,0.50823,1.74649,1.76035,2.08809,-0.39637,1
0.41497,1.83954,2.06937,1.54862,-0.52134,-0.34719,1.99662,-0.07533,2.25631,0.98346,-0.19845,-0.34485,1.49470,0.30259,0.36867,-0.92781,-0.09297,0.51400,-0.96708,-0.51117,0.60832,1
-0.08749,-0.51178,-0.31123,1.73464,0.59961,0.72410,-1.00621,-0.09070,0.27250,1.04630,0.87893,-0.16333,1.72255,0.06522,0.61751,0.38742,0.06874,-1.28035,1.58720,-1.13093,-1.40489,1
-0.80976,-2.48533,-0.30434,0.74867,1.01521,-0.15667,2.36766,-0.06932,0.29217,-1.99220,0.36609,-0.14371,-0.77770,0.67535,0.65592,1.71342,0.13826,1.21748,1.18730,-0.16330,0.33173,1
-0.09478,-1.18502,1.98118,-1.36459,-0.75637,0.18638,-1.05543,0.59327,0.86919,0.43121,1.58640,0.26411,0.54007,0.43919,0.64167,1.74469,-0.07373,0.38089,-0.05670,0.97283,-0.63979,1
2.04199,-0.14916,-0.24718,1.25914,1.55141,0.02335,-0.30724,0.77453,0.80328,0.47562,1.10699,0.86308,0.08521,0.62570,-0.95831,-0.44790,0.22288,1.38717,1.36178,1.58859,0.84254,1
-0.52973,0.45083,-0.62122,-0.72240,0.91112,0.50777,0.16317,1.22215,2.14880,-1.75701,-0.38418,0.33530,-1.32765,-1.55919,-2.36489,2.58832,-1.15723,0.52493,1.47953,0.26169,-0.93377,1
0.26146,-0.41824,-0.19302,0.96536,0.14149,2.24403,0.85886,1.84997,-0.55458,0.68761,0.35683,0.71224,2.04180,0.73527,-0.78598,-0.54972,0.31686,0.04758,0.68450,-1.23750,1.37344,1
-1.17062,-0.83861,0.11803,-0.70049,2.39381,-2.14536,0.45249,-0.05594,-0.25066,0.14432,-1.78220,0.37710,-1.87199,-1.78534,-0.32068,-0.98811,-0.00599,-0.44167,0.56701,0.57758,0.56932,1
-0.34464,-1.32130,0.02608,1.09438,-0.09275,-1.17769,1.89472,-1.34590,-0.07865,0.62793,-0.74028,-0.69777,0.80690,1.04987,-0.83025,0.79926,-0.49685,1.11792,-2.19784,1.11343,-1.00038,1
1.80196,0.38014,-0.05480,0.49169,1.00730,0.08648,-0.13943,0.12829,-1.36149,1.59081,2.08586,1.31045,-0.27956,0.21013,0.20046,-0.11810,0.65730,0.45836,-0.08834,-0.23462,-0.96018,1
-1.08019,1.32828,0.70717,-0.47011,0.32931,2.58399,-1.48650,1.43971,-0.88812,-0.23405,-1.84890,0.26910,0.64358,-0.41423,1.46896,-1.48675,-0.35033,2.07939,-1.21398,0.47599,1.06691,1
1.43207,0.31983,0.90054,-0.60213,0.17045,1.11944,0.43944,0.00531,1.10409,1.13717,0.65914,-0.31523,-1.05595,0.29365,0.37510,-0.17331,0.24071,-0.58071,-0.37658,0.12030,-1.94496,1
1.91228,-0.08379,0.36473,1.80894,1.31025,-0.38265,1.05807,0.26217,-0.50094,0.06308,1.40432,0.12907,-0.46644,1.49049,-0.16763,-0.53260,0.67539,-0.71580,1.37288,0.57963,-2.52452,1
-1.15142,-0.32972,0.80375,0.50003,0.27770,0.05504,0.12136,0.19152,0.60914,-1.10390,-0.38860,-2.13986,-0.70805,-0.81465,0.10716,1.80164,2.09038,-0.45832,1.28922,-0.41322,0.32170,1
0.42346,0.83764,1.10296,0.55588,-0.54857,1.66416,0.39951,0.33778,0.36040,-0.66084,-0.11072,0.12354,0.62109,-0.05744,-1.87570,-1.17978,-0.27008,-0.42178,0.26483,-0.15513,1.26546,1
0.49396,0.68910,0.20219,0.79269,-0.03347,1.09246,-1.42517,-0.07005,1.77557,0.54068,-0.34861,0.55852,-0.01894,1.13531,1.60116,-0.72325,-0.54580,-0.54866,0.66875,-0.04894,-0.52225,1
0.79995,2.16955,-0.56512,1.51250,2.03327,0.20861,-0.38525,-0.96801,-1.34919,-1.31328,0.59779,0.54128,0.67776,2.71570,0.95522,1.18801,1.28296,-0.47467,-0.29457,-0.90578,-0.06992,1
0.07560,-0.57598,0.93780,-1.41577,-0.54733,3.24189,0.15767,-0.09447,-0.82988,-0.63308,-1.59601,0.06314,1.82195,2.16189,-0.55045,-0.39758,2.21542,0.25700,-0.58163,0.12097,0.76112,1
0.35125,-0.91173,2.16735,-0.57774,-0.25423,1.89489,-0.27093,-0.19370,1.28353,-0.45250,-0.64177,0.82560,1.73905,0.32362,1.89064,0.17858,-1.33668,0.39210,0.42977,1.31955,-1.72531,1
0.65403,1.39934,0.12460,0.59825,0.44636,0.25843,-0.25452,-0.27327,1.82175,2.50823,3.07520,-0.01711,0.02603,0.72320,-1.33986,-0.60932,0.88688,-0.84095,-0.71147,0.28140,0.06439,1
-0.60010,0.42468,0.48472,-0.96062,-0.31389,2.09581,-1.33176,2.42503,0.93199,0.26032,0.58106,0.16603,-1.07527,0.78908,-1.54976,1.37020,-0.70749,-0.30882,-0.73664,0.73858,0.77125,1
1.91009,-0.80633,-0.43032,-1.38183,0.46113,0.77369,1.05082,0.07783,0.83901,-0.31955,0.93272,0.80325,1.05986,1.95305,1.73460,-1.08770,0.21102,0.14467,-0.35371,0.75784,-0.33725,1
-0.01329,0.43837,-0.15269,-0.11660,-0.15533,0.53499,0.15146,0.69236,1.60322,0.65170,1.37926,1.81513,0.21968,-1.04368,1.17717,-0.18765,0.68277,0.78940,1.17105,-0.30000,-0.77490,1
1.12497,0.20282,1.30379,1.00013,1.63990,2.18443,1.43514,0.85856,0.96359,0.88758,-0.84582,1.40725,0.10408,0.03433,0.85051,-0.20902,-0.68427,0.92026,0.16834,0.48981,1.24105,1
-2.65942,1.54634,0.74349,-0.59447,1.98191,0.33241,-0.00518,0.03553,2.59538,-0.11506,0.55217,0.60240,1.59152,0.19702,-0.61385,0.02725,1.75097,0.49805,-1.34333,-1.04641,0.74433,1
-0.11327,0.46071,-0.14410,0.59586,0.66465,1.24732,0.95291,-1.05130,-0.01463,0.25926,-0.35167,0.82840,0.65020,-0.70157,0.62316,-1.29280,0.25637,-1.33084,1.11373,0.00284,1.76583,1
-1.51685,0.50666,-0.49427,0.31463,1.70298,-0.89808,1.33440,0.20930,1.31263,-0.17306,0.70204,-1.63701,-2.10518,-0.29443,-1.42244,1.56205,-0.49762,0.03441,-0.24490,2.36797,0.23314,1
-0.64331,1.88139,-0.14324,0.22666,1.21760,0.55094,-0.98212,0.95811,-0.22818,-0.60006,-0.41015,1.72974,1.51255,-0.28474,0.31071,-0.60668,0.51474,1.62199,1.61233,0.28126,-0.29266,1
-0.58476,-1.07983,-0.40220,2.05097,0.07426,0.52724,2.36122,-0.83882,-0.01663,-0.33546,-0.32866,-0.39507,0.77868,-0.92817,0.48543,0.86963,-0.26031,-0.04070,1.33794,0.25142,-0.37561,1
-0.00928,0.19777,-0.95233,0.74813,-0.85470,-0.47086,1.18755,-0.31307,0.24666,-0.29424,-1.00522,0.46163,-0.04402,1.79442,1.16134,0.81641,0.69608,-1.13633,1.68596,-0.34546,0.91597,1
-1.39864,-0.27619,1.45624,-0.07239,1.36629,-0.47800,1.54154,0.07933,0.66686,0.05237,-0.75912,0.80660,0.00324,0.68067,-0.12888,1.44829,-0.72826,0.38202,0.36038,-0.13559,-1.51364,1
-0.03988,-0.64149,-0.51090,0.42534,0.29455,-0.27422,1.29616,1.91695,-1.33091,0.14798,-1.14079,0.98949,2.45970,0.97214,-0.76619,-0.39135,-1.24488,-1.48840,1.05553,-0.44400,-0.78994,1
0.66610,0.88811,0.49982,0.53576,-0.03859,-1.84710,0.88548,-0.80618,0.01562,2.15263,0.25019,-0.77100,-0.46120,0.44342,1.15987,0.71958,-2.13486,-1.00646,-0.27830,1.01733,-0.17820,1
0.29457,-1.75171,-0.25439,-1.39710,-0.34033,1.60962,-1.48852,2.08756,0.41871,0.77154,0.83637,0.16395,-1.22656,0.45705,2.72810,0.97428,0.65220,-2.07508,-0.15649,2.45633,1.42002,1
0.73814,-0.57380,1.06842,2.08515,1.91544,0.03379,-0.26121,-0.23460,0.28039,1.39785,2.61483,0.11691,1.29471,0.98522,-1.26682,0.70828,0.76075,2.43975,0.17175,0.52111,0.81164,1
2.89840,-1.18526,-0.38977,-0.54926,0.66175,0.68128,-1.51217,0.13277,-0.60200,-0.69998,1.89149,1.00128,0.53691,-0.06891,0.16643,-0.93267,-0.00395,1.10694,0.11489,0.58588,1.21281,1
1.44997,1.21674,0.71663,-1.01624,-0.18416,0.47235,-0.00061,-1.78737,0.50357,0.38361,-1.72610,-0.52996,0.76790,-0.36159,2.36268,-0.29418,1.37259,-1.39716,2.12279,0.49609,0.65620,1
1.63851,0.13150,-0.84244,0.75821,0.79486,-0.88351,0.73963,-0.53045,0.08456,0.19178,0.32956,-1.86230,-1.54159,1.14847,-0.78775,0.31987,0.54621,1.12587,1.16099,-1.37016,-2.56380,1
-1.43570,1.64076,0.59317,-1.25118,-0.76023,0.93342,1.53875,-0.78212,0.28347,-0.67397,-1.15434,-0.26352,-0.61926,-1.79679,2.56599,1.87304,0.69011,2.29999,0.27644,-0.63476,0.74390,1
0.00282,-0.31149,0.38931,0.20486,0.11049,0.13346,2.59726,-1.14630,1.61497,-0.37265,1.29621,-0.04462,1.32075,0.68293,-0.83694,-1.26957,0.09039,0.49454,-0.17853,1.56239,1.19252,1
-0.83933,1.94575,0.21814,0.35525,1.10921,0.63437,-0.11921,-0.94070,-0.62893,-0.08621,0.97535,-1.14522,-0.48718,0.36009,-0.18109,-0.32556,0.49094,1.26939,-1.36268,0.26708,-0.32102,1
0.87541,-1.06740,0.88618,1.48055,2.16469,0.78871,2.03576,1.65195,1.26451,0.56786,0.17386,-1.09735,-1.45265,-0.20152,0.14788,0.89947,1.78375,0.25790,0.31913,-1.57791,-0.63202,1
-1.10029,0.81993,-1.11765,-0.03934,-1.26404,0.09857,0.87843,1.26789,1.25999,-1.52676,0.71274,0.54576,-0.74902,-0.96611,1.54890,-0.66907,1.83646,-0.08450,1.64646,1.11398,-0.50792,1
0.37591,0.05235,-0.35550,-0.88340,-1.38163,1.01063,1.59712,0.41104,-0.30584,1.30152,-1.41397,0.65224,0.72115,-0.46061,-0.06679,0.04200,-0.16804,1.34826,-0.06200,-0.02887,0.20336,1
-1.02072,1.53622,-0.29800,1.62004,-0.58548,-0.45839,1.34821,0.98204,-0.12170,0.47773,-0.44495,0.20795,-0.58748,0.50582,1.00207,0.19295,-1.20712,0.35063,0.20351,1.16142,-0.89094,1
-0.26445,2.49486,0.22349,0.91920,-0.44935,1.14680,0.44345,0.78116,-0.17777,2.21982,-0.90698,0.68957,-0.40806,-1.01660,-0.51296,1.19483,0.44627,-0.48647,-0.19302,-0.77714,-0.51319,1
0.44129,-0.30939,-0.27682,1.49404,-0.11292,0.15221,0.32210,1.17116,0.39157,1.80628,1.68332,0.79031,-0.52307,-0.40408,-0.34686,-1.05320,0.24377,0.27978,0.56590,1.00963,1.65392,1
-0.04640,0.21122,-1.36653,0.62999,1.09618,0.69387,-1.12335,-0.78005,1.08670,0.25949,1.21355,1.02164,-0.16071,-0.50716,-1.40889,-0.42880,0.59393,-1.12037,-1.18462,0.54917,-0.35187,1
0.41141,0.49511,-0.24948,-1.32893,0.56159,-0.72978,1.13664,0.49226,0.92354,-0.50066,-1.09313,1.17649,1.64625,-0.00410,3.39210,0.17955,1.58943,-1.33588,0.41836,0.87911,0.36365,1
0.85372,1.18633,2.26995,-0.34319,-0.07871,-0.09123,0.46023,0.70349,0.90270,-2.09665,-0.94821,1.31255,0.05751,1.37266,1.00597,-0.16727,0.86996,0.32358,0.15785,-0.56800,-0.27943,1
-0.91351,0.87789,1.51088,0.82593,0.75698,-0.99695,-0.57090,0.49688,3.00087,-0.67628,0.96476,2.79398,0.35143,1.74896,-0.11872,-0.88479,1.01365,-0.29034,-0.50237,-1.33279,-1.03555,1
-0.28693,0.88661,-2.61613,-0.22586,1.66953,1.02214,-0.73752,1.78778,-0.85280,-0.27885,1.38482,-0.55605,0.93032,-0.78793,2.15790,1.02040,-0.20821,-0.01093,0.56249,-0.88530,0.30323,1
-0.43622,1.64128,2.47181,1.64535,0.55716,-1.74311,-1.36416,-2.32617,3.36174,0.69728,-1.21321,0.64727,-1.35210,0.90687,-1.17898,-0.79664,-0.02322,-0.02026,0.34009,1.47062,0.69745,1
-1.27505,-0.20325,-0.04570,-1.20822,2.06467,-0.72974,0.72093,-0.86186,-0.15084,0.68165,-0.30716,-2.27493,0.31746,-0.67964,-0.60304,-2.02067,1.16182,1.63518,-1.42337,0.06423,0.68703,1
