f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
0.78256,-1.72793,0.14613,0.17073,2.87863,-1.72264,0.15844,-1.16952,1.30044,-0.56745,0.95808,-0.18501,1.94933,-1.82154,2.09157,0.77585,-0.82375,0.74689,0.53217,0.24434,1.81474,1
1.00596,0.44652,1.94219,-0.38823,0.13095,0.08839,1.45167,-0.89958,0.08760,-0.92719,1.54927,-1.38165,0.44365,0.61218,0.06869,-1.87197,0.55461,0.03692,1.03683,-0.13634,1.35724,1
0.37160,-1.64910,-0.12353,-1.74102,2.28741,0.29655,-0.04104,0.74074,0.55173,0.26494,0.39519,-0.48219,1.07424,0.15761,1.53131,0.72902,1.90546,-0.06808,1.61137,-0.09234,1.02542,1
-1.47975,-1.28750,-0.51534,-0.25557,-1.84017,-1.47601,0.57595,-0.31065,-0.79508,-0.91631,1.44116,-0.00120,-0.13718,-1.00367,0.47365,-1.50169,1.05996,0.29464,0.92345,-0.32275,-0.05048,1
0.44786,-0.42469,0.29077,-1.62736,-0.46105,0.56631,-1.39361,1.62219,-1.28748,-0.56686,0.27363,1.21272,0.47921,0.13149,-1.01664,0.53900,0.25424,-0.75894,-0.29684,0.30722,0.28030,1
0.13604,-0.75170,0.43850,-1.48170,-0.44765,-0.12931,0.10030,-1.09712,-0.01123,-0.39564,-1.09477,-3.04234,0.40176,-0.37281,2.32807,-1.73969,0.68676,1.11342,-0.40138,0.45428,-0.23334,1
0.44273,1.10953,1.20417,-2.69882,0.74675,-1.53446,1.36504,-0.62906,-0.08375,-1.78802,1.68552,0.02147,1.41945,-0.51977,0.53181,-0.44020,1.29821,0.72545,0.79724,0.70939,0.99031,1
1.25319,0.38284,0.84108,-0.58175,0.23439,-0.25186,0.72751,-1.57013,0.68547,0.60116,0.00765,-1.71295,0.46400,-0.82477,1.29452,0.34298,0.76238,-1.33637,-0.22904,-0.28597,-0.04718,1
0.53352,-0.51761,1.27251,0.33325,0.31245,-0.05219,-0.61016,-0.18224,0.63256,-0.50292,-0.15055,0.48690,1.09845,-0.79061,0.80807,1.07340,-1.41250,0.90783,-0.17318,0.63922,0.83124,1
1.72751,0.44479,-0.20714,-0.07214,-1.96896,-0.57001,0.95581,0.00447,1.12032,-0.44016,1.23026,0.06430,2.03821,0.02559,0.52062,-1.08119,1.34723,-1.10530,-1.13826,-2.22866,0.10180,1
0.72724,-0.68506,-0.72296,-1.47442,1.06531,-1.23743,0.25325,0.36788,0.27223,-0.48769,-0.08397,0.25772,1.00041,0.04348,0.15823,-0.19855,1.91588,1.23524,1.20680,1.35335,2.08411,1
-0.11566,-1.05304,0.61783,0.22799,0.81562,-0.08790,1.42667,0.21661,0.67627,-0.63897,-0.54498,-1.83672,-0.01865,-1.45874,1.53426,0.45112,0.10036,0.71894,0.49181,-0.19776,0.01663,1
0.03812,0.33962,1.57265,-1.57505,0.86277,-0.33041,-1.53234,-2.29407,-1.71790,0.27930,-0.39629,0.67515,1.26246,-0.94670,1.14369,-1.76110,0.63282,-0.49213,-1.21385,0.01871,1.02070,1
0.40729,-1.39786,-0.54556,0.69016,1.91830,-0.57098,2.19638,-2.14137,-0.18153,1.29596,2.02581,-0.33254,1.57847,1.20474,1.93636,0.08632,-0.06564,0.28387,-0.83106,-0.79159,0.78156,1
0.51624,-0.93248,2.49000,-0.11599,-1.24888,0.87232,1.34907,1.65877,-0.30979,-0.68123,0.95920,-1.10728,2.15050,0.28174,0.31601,-0.47896,0.75431,1.13379,0.16320,-0.08511,0.99305,1
1.26133,1.80902,2.08541,0.09741,1.83838,-0.50355,0.90650,-0.53603,0.36006,0.36326,-0.41513,0.59704,-0.03316,-0.46315,-0.27488,0.78281,-0.16422,-0.18977,0.08014,0.04715,0.84871,1
1.20821,-1.09990,0.34124,-2.30029,-0.89147,-0.18024,-0.36435,1.55694,0.52472,1.08870,0.61923,0.17859,-0.40298,0.67984,0.23816,-2.71026,-0.64889,-1.39103,0.80475,-0.40330,0.39965,1
1.01860,-2.07507,2.69167,-0.98849,0.38966,-0.14554,0.75040,-1.07114,0.22287,-0.31103,2.13381,0.02425,1.26317,-0.52449,-0.08409,-0.16552,0.79089,-1.00480,-0.66999,-1.00445,0.57086,1
-0.76070,-0.31647,1.87499,-1.13810,-0.23215,0.78891,0.37556,-1.05391,-0.87384,-0.10536,1.06653,-0.14018,-0.07543,0.74066,0.32116,-1.12894,1.58033,0.35121,1.20759,-1.35190,0.15170,1
0.08869,-0.71362,0.72077,-2.50077,1.81249,-1.35112,1.45538,0.94956,-1.36476,-1.83447,0.96355,-0.11973,1.81394,0.88390,1.55982,-1.90907,0.64254,0.24629,-0.06088,-0.00146,1.16618,1
0.45945,1.02560,-0.16090,0.11983,3.03653,-1.69320,0.72031,-1.99135,1.22485,-0.37706,0.27733,-0.91934,0.06580,-0.44144,1.83983,-1.44840,-0.77685,-0.56393,0.05405,2.12863,2.35195,1
-0.75545,2.31575,0.16300,1.15559,2.10021,-0.78162,0.06583,-1.12382,0.15624,-0.86706,2.13464,-0.24992,0.43126,-0.65884,1.73251,-1.05649,-2.62273,-1.62877,2.51734,-1.31547,2.14524,1
0.87276,0.36845,0.80913,-0.56010,0.88110,-0.14827,0.17426,-1.41113,-0.17029,-0.61557,0.07938,-0.06468,0.39483,-0.75803,1.56867,0.23096,-0.17915,-0.19574,1.60813,0.80579,1.85842,1
0.97403,-1.35490,0.52534,1.79080,-0.69237,-1.83406,2.23813,-0.87509,-0.36055,-1.71228,-0.23477,-0.72090,-0.59046,-0.68694,-1.11824,1.11181,1.75793,1.21580,0.15312,-1.56071,0.98396,1
-0.29275,0.82287,2.34101,-0.54891,-0.80646,-0.99415,0.73685,0.64289,1.40648,-0.73361,-0.28551,0.69084,1.22539,-0.01057,1.30395,-1.43110,-0.29838,-0.99959,-0.12732,-1.08634,-0.55630,1
0.24593,-0.49532,0.91510,-1.70498,1.99235,-2.24257,0.05525,-0.84856,0.13441,-0.20967,0.70008,-0.54226,-0.43344,-1.24609,1.11881,-1.66537,-0.52670,-0.43913,1.01996,-0.20921,0.78939,1
-1.02414,-1.15300,2.06257,-0.44220,0.60436,0.17523,0.76774,-0.64619,1.31215,-1.37663,-0.22011,1.01755,0.91265,0.91318,2.38186,-2.29043,1.06767,0.17428,1.63548,-0.01012,1.76518,1
1.00219,-0.59913,0.42123,-0.18428,1.50613,-0.11995,1.13557,-0.44626,-0.86347,0.25171,0.38934,-1.24234,1.31146,-0.19569,0.40893,-2.05144,-1.04559,0.84057,1.52395,1.00476,1.47995,1
1.00445,0.41585,1.64568,-1.11367,-0.03201,-1.50383,0.86524,-0.60381,2.15458,2.06387,1.10435,-0.38048,-0.34688,0.06074,0.62247,0.03590,1.31832,-1.07400,1.89509,-1.73526,2.00198,1
1.80701,0.44086,-0.02220,0.70875,-0.92927,0.43733,0.34043,-0.25733,1.18462,0.52281,0.47784,0.47207,-0.15421,-1.26729,-1.17635,-1.13953,1.88354,-1.55368,-0.42359,1.47547,1.36235,1
1.94572,-0.90315,0.70031,-2.01624,0.19389,1.21465,-0.10355,-1.41903,1.32771,-0.91801,1.01121,0.64909,-0.16836,-0.20431,-0.69433,-2.09220,-1.68563,-0.26470,-0.59363,1.63514,2.75991,1
-1.43932,-1.07169,0.11669,2.11074,-0.61333,-0.13400,0.29512,-0.80331,0.22410,-0.59159,0.51241,-0.43025,-0.34560,-0.52518,-0.61558,-1.29460,-0.03638,-0.15405,-0.20427,1.11266,0.23278,1
1.30907,-0.92788,1.55723,0.29115,1.80245,-1.49910,1.02353,0.94707,0.82774,-0.30466,2.03080,-1.03492,-0.16285,1.69026,0.22136,-0.14407,-0.37284,-2.20499,-0.45097,-1.48228,1.36024,1
0.74443,-1.11872,-0.12714,-1.66779,0.11750,-1.54790,1.34002,-1.44656,1.41373,-1.62669,1.13417,-0.59000,0.17809,1.03723,-0.24467,-0.21785,-0.51909,-0.84208,0.39588,-0.30343,0.50589,1
-0.35237,0.29885,1.39964,-1.83422,0.10207,-0.52027,0.69382,-0.38940,-0.44745,-1.90417,0.40733,0.42251,0.78675,-0.29423,-0.63709,-1.67608,-1.72237,0.36708,1.13647,-0.54133,0.10948,1
-0.90614,0.10562,0.96863,0.90761,0.75371,-0.64195,-0.03431,-1.31554,1.61769,-0.60135,-0.65471,-1.30288,0.63765,0.85381,1.03244,-0.36805,-0.48272,-1.09358,0.03804,-0.36260,0.81485,1
0.16913,-1.50943,1.55616,1.85293,0.03869,-0.79797,-1.66434,-1.65686,-0.05961,-0.67266,-0.08566,-0.44965,0.47671,-1.86711,0.06516,-1.59663,0.71025,0.14904,0.84474,-1.04960,-0.53798,1
0.99493,-0.55447,1.26705,-1.82054,0.90827,0.12729,-0.43908,-2.10063,0.92166,-0.06666,0.56679,-1.92109,-0.77147,-0.78864,-0.12143,-1.04774,1.41080,-1.01229,-0.12330,1.32450,-0.43037,1
0.37226,-0.05288,2.23785,0.83623,1.36175,-0.32910,-0.22913,0.72946,-0.26799,-0.60708,0.41853,0.42032,1.70939,-0.22212,-0.62100,-0.45320,-0.35591,-1.18644,0.63005,-0.13314,0.62426,1
1.04353,-0.66236,0.50916,0.33783,1.88544,-0.39690,0.75146,-1.38362,0.74247,-1.08527,-0.42118,0.92247,1.30989,1.54125,-0.07421,-0.42206,-1.54789,-0.44687,0.69764,0.13738,1.22171,1
0.23807,1.65339,0.46615,0.98565,1.34881,0.74886,-0.20855,-0.60547,0.14225,-0.62147,-0.64825,-0.76051,0.45259,-0.70627,0.66580,1.33942,0.69217,-0.38149,-0.04539,-1.45983,-0.84525,1
-0.24769,0.54607,0.53488,0.51027,-0.14215,-1.60694,1.90557,1.03927,2.29448,-0.78982,1.28699,1.50124,2.33687,-0.86934,2.64553,1.63152,0.38862,-0.36409,2.03325,-1.09163,0.53226,1
-0.63464,-1.27825,0.07072,0.10130,1.87714,0.56909,0.68516,-2.60635,0.70258,-1.77227,1.04446,-0.39775,-0.51811,1.09321,0.44143,-0.35853,0.27151,-1.41018,0.19620,-2.62468,-0.80232,1
0.51576,-0.96126,1.46622,1.09101,-1.31826,-0.93072,0.44475,0.71731,1.19147,-0.03866,-1.05569,-1.18173,0.69573,-1.71805,0.24608,0.08384,0.40183,0.53139,2.45312,0.95327,-0.15381,1
-0.70415,-0.10926,-0.98065,1.72307,0.41764,1.01129,0.03646,-0.04623,0.78714,0.23436,0.32310,0.85832,0.60667,-0.04437,0.35780,-0.36495,0.09506,0.88820,1.58746,-0.54990,0.67255,1
0.49902,0.97969,-0.58856,0.47126,-1.17846,0.96388,-0.22172,1.85570,-0.54354,0.40263,0.56405,-0.09988,1.70334,-0.09216,-0.37334,-0.62771,0.33876,0.29150,1.66577,-3.22117,2.33249,1
-0.54986,-1.62607,0.98982,-0.53218,-0.61185,-0.33049,1.42486,-2.19664,0.61735,-1.26770,1.61721,2.32942,0.46131,0.19608,-0.48379,-2.25705,1.37471,-0.05775,1.27624,-2.14264,0.88794,1
-2.01358,0.48620,1.96059,-0.87920,-0.57941,-0.28724,0.86580,-1.19249,-0.67666,-1.02711,-0.39161,-2.82072,1.05999,1.71887,-0.38026,-0.07050,0.73172,-0.87089,0.79591,-0.27513,-0.07912,1
0.82252,-1.63846,0.53311,1.40872,0.06782,-0.93581,2.01989,-1.52472,1.42615,-0.44759,1.35680,-0.09777,0.08227,0.76025,0.18549,0.44649,0.63494,-1.49754,-0.30521,-1.68615,0.86976,1
1.76717,1.12471,1.75579,0.64218,0.61682,-1.58995,0.00589,-0.18202,-1.79339,0.13871,1.53128,-0.75549,0.02368,-1.99614,-0.83910,-1.74897,-1.97755,-0.32393,1.60590,0.23288,1.31862,1
-0.94436,-0.22101,1.27214,-0.64557,2.62549,-0.49016,1.04165,0.03207,0.92945,0.13913,1.02585,-1.96827,-0.82935,1.17705,1.22448,-0.76965,-0.20771,0.68981,1.66742,0.66500,-1.24516,1
-0.01280,-0.61435,2.13230,0.42855,0.25463,-1.25058,-0.26192,-1.20533,0.91664,-1.06674,0.52113,0.57578,1.64069,-0.81176,0.24958,0.24295,-0.49357,0.07316,2.18911,-1.87221,1.63785,1
-0.07186,-0.32977,0.51476,-1.97821,0.55516,0.65295,0.93498,1.15011,-1.09428,0.41086,0.96674,-0.32834,0.82860,0.41291,-0.58711,0.33265,1.73826,-2.06102,0.47134,-0.64567,0.53482,1
1.04339,-1.33361,0.82978,1.02292,-0.55015,1.82150,0.96582,0.34129,1.50839,0.16875,0.81387,-0.91836,-0.05363,-1.90755,1.83863,-0.35787,0.21669,-0.45050,1.62325,-1.01553,0.30907,1
1.04968,-0.62210,0.15131,-1.36514,0.44103,-2.25645,0.13267,0.01826,-1.07383,0.23279,-1.46757,0.43220,0.80704,-1.48767,2.15466,-1.55220,0.20293,-0.87853,0.16813,-1.27469,0.53918,1
-1.23022,-0.02039,0.39756,1.23166,-0.33204,-0.61948,2.12204,-1.14412,-0.46106,0.02042,1.19840,-0.31714,-0.86232,1.00361,0.94488,0.34976,1.04129,-1.43658,-1.05179,-1.82803,0.52740,1
1.47548,-0.28406,-0.15034,0.61021,-1.77084,0.07412,-0.61492,-1.66308,0.03210,0.58613,-1.49677,0.83764,0.75125,-0.42198,0.72943,-1.89335,0.38905,-0.12687,-0.44984,-1.08338,-0.64962,1
1.07667,0.59508,-0.13069,-1.36511,0.07344,-0.33792,0.25703,-1.51150,-1.81855,-1.77514,2.02633,-1.53844,1.51102,-2.15723,-0.07271,0.88364,1.97852,0.75849,1.16326,-1.07836,0.82032,1
-0.13621,0.86522,0.95573,-2.41575,1.31324,0.51419,-0.43904,1.01831,1.30628,-1.08051,-0.52263,0.02416,0.29744,-1.02493,1.26800,0.53123,0.77794,-1.48311,1.04882,-0.60437,0.58171,1
-0.25088,2.28603,-2.32837,-0.22969,0.08772,0.64969,-0.28020,-0.81719,-0.75435,1.24064,1.36905,-0.38008,0.38873,-0.37548,-0.09745,0.28795,0.00144,-0.99055,-0.49391,-1.09481,0.75761,1
-0.24123,-0.77401,1.12232,-1.62536,0.83254,0.42406,0.89784,-0.63234,0.80256,-0.64721,0.67183,0.24627,0.93125,0.60421,0.64901,0.54048,-0.06494,-1.09609,0.14396,-2.37839,0.32395,1
0.40951,-1.52418,0.78561,-0.89440,1.08662,-1.53454,-0.63006,-0.93266,0.68944,-1.03435,-1.15943,-0.76693,-0.46208,-1.34247,0.87752,1.37916,0.32275,-0.33848,0.94702,-0.15448,0.29688,1
-0.67737,0.25319,-0.35057,0.50898,0.57258,-2.25697,1.71454,0.20455,1.26059,0.74202,-0.90224,-0.70191,0.23421,-0.04816,0.04403,-1.00557,1.26635,-1.91669,0.34684,0.70171,1.18864,1
1.11302,-1.20261,0.98308,0.98669,0.33811,-0.87198,-0.59652,-0.98917,1.66070,-0.39077,0.44289,-1.04078,-0.63546,-0.72872,0.43315,-0.64974,0.66826,1.32687,-0.08205,-1.72432,0.70933,1
-0.71371,0.67355,-1.15022,0.09259,1.40696,0.45389,1.23279,0.70891,0.68487,-1.22544,-0.74642,1.27196,1.63440,0.15046,-0.09935,-2.33384,-0.18200,-0.98025,1.86611,-0.31921,0.02662,1
0.83206,0.53087,1.00769,-0.98128,0.90960,-0.25425,-0.85176,2.05435,0.05740,-1.10384,1.10947,-0.67563,-0.98061,-0.18362,0.42410,-0.42371,-0.31284,-0.13532,1.45965,-0.94065,-0.01599,1
0.87468,0.01367,-0.22739,1.03013,-0.09991,0.34284,1.33418,-0.82291,0.05507,0.31175,-0.21505,0.02147,0.49622,-0.44798,1.62036,0.57688,0.17259,-1.19290,-0.60024,-0.49706,-0.01285,1
-1.15064,1.23873,1.20580,-0.06432,-0.59544,-0.77725,-1.14327,-0.01901,-0.10364,-0.27484,2.41004,-0.73361,1.22187,0.50830,1.32033,1.33421,1.24013,-1.17120,1.15597,-0.12046,1.12338,1
1.83850,-0.62050,1.40121,-1.53265,0.08368,-0.60214,1.12099,-1.17360,0.55346,-1.79750,-0.54097,-1.26578,0.43179,2.19086,0.43447,0.25109,0.41603,-1.17476,0.26500,1.74927,2.29933,1
0.97701,-0.46958,2.90384,-0.56794,-0.00657,-0.03499,0.20054,-0.53819,0.27902,0.13611,-0.75849,-0.80633,0.44824,-0.09576,-0.56503,-0.76244,1.46345,1.02505,0.31638,0.40463,1.12468,1
1.33099,-1.28971,1.31354,-0.02241,0.82971,-1.38122,1.14848,-2.77782,0.60022,-0.36224,-1.68960,-0.01388,0.74064,1.96050,2.65004,-0.65774,-2.20153,-0.32623,0.37213,0.73269,0.72391,1
0.36347,-1.50990,0.75127,-0.61309,0.28570,-0.62062,-0.19678,-1.67361,-0.93725,-0.94360,1.83347,0.59925,-1.29398,-0.79101,-0.07138,-0.01088,0.38439,-1.28699,0.14562,-0.44361,-1.14387,1
-0.78761,-0.63248,-1.51765,0.76298,-0.19987,0.47072,0.35767,-2.14163,1.14672,0.34769,0.83703,-1.26198,2.27698,-0.83309,0.29443,-0.14589,2.00892,-0.81205,0.60476,0.60047,0.95825,1
-0.46228,-0.58678,0.50156,0.26729,2.15945,-0.54787,0.83126,-2.45993,2.21242,1.27596,1.16208,0.17024,1.52259,-1.21238,0.25152,-0.66588,2.15358,-0.91525,0.30851,0.72076,-0.16256,1
-0.34859,2.63001,0.13543,-0.75862,0.31891,-0.32143,-0.97297,2.17390,0.88650,0.70351,0.66107,-0.25929,0.75066,-0.49836,-0.25981,-1.11465,0.47949,-2.69616,-0.12740,-1.09116,1.40824,1
-0.77913,-1.03281,1.68146,0.38623,0.37016,-1.79840,0.94857,-1.15840,0.68640,0.07169,0.11139,-1.60937,0.50620,-1.22811,-0.51776,-2.06949,2.13692,-0.80347,0.42313,-0.94273,1.41966,1
1.25229,-0.95987,1.18751,-0.31039,1.03209,-0.10030,2.11454,-2.35827,0.20949,-0.77465,0.17364,-2.72765,1.27664,-0.03696,1.07759,0.46313,-0.70674,0.51719,0.52002,2.53407,2.01660,1
1.18801,1.35471,-0.04647,-0.78592,0.85567,0.05230,-0.57101,0.07026,1.63408,-2.05099,1.53986,-0.37465,1.30694,1.09498,0.84360,-0.44900,-0.68303,-1.28396,-1.08069,-0.94411,0.59303,1
-0.21594,-0.43543,1.63107,0.84513,0.38406,-3.02387,-0.48895,-2.35166,1.10243,0.17173,0.86957,-0.26662,-0.44022,-0.79006,1.62472,-0.16916,-0.15805,0.84074,-1.00868,-0.60798,0.02578,1
2.28760,-1.32386,-0.67224,-1.08596,-0.92115,1.55981,-0.91276,-1.60506,1.76437,-1.54330,0.29242,0.22465,1.57437,-0.14793,0.13191,0.73360,0.08115,-0.41243,-0.10153,-2.13613,-0.30242,1
0.85795,-1.57288,1.83466,0.65002,1.53335,-0.37423,0.21720,-0.61233,-0.30526,1.50861,-1.71525,-0.72368,-0.44018,-0.07879,1.64924,-0.44812,1.92942,-0.25324,-1.18571,-0.27034,-1.05184,1
-0.40127,-2.47827,0.09303,-2.18415,-1.04825,1.27471,-0.14305,0.46400,0.19627,-0.97789,2.98276,-1.37787,0.17586,1.47342,0.65646,-0.22885,1.21711,-0.60206,1.79761,-0.16357,2.14291,1
0.97048,-0.91120,1.54356,-0.06319,1.66690,-1.29071,0.87903,0.01671,0.16524,0.91409,-1.77384,0.68053,1.34602,-0.15503,0.26027,-1.53457,0.21805,-0.49014,1.73161,-1.09913,3.18681,1
0.38349,-0.22379,-0.65833,-0.09744,1.80185,-0.52377,1.25916,-0.02104,-0.43367,-0.99404,0.15371,-1.23459,2.21171,-2.18340,0.81324,1.97663,0.72889,-0.16144,-0.88342,0.11542,2.50422,1
1.09048,-2.18429,-0.68806,-1.38449,-0.52013,-0.31040,0.52485,-2.12433,-0.26334,-0.22462,1.04666,0.00226,-0.33058,0.01357,1.32891,-0.73960,0.70166,-0.79394,0.88104,-3.34093,0.78361,1
1.22638,-1.11035,0.43645,-0.75136,-0.28894,-0.16394,0.31245,-0.05468,0.54659,1.37422,1.92230,-0.58147,-1.39654,0.55716,1.32414,-4.02452,0.52599,-1.01560,1.74188,-0.38587,-1.67912,1
2.45116,-0.91795,1.05832,1.18515,0.57784,-0.15914,-1.45878,-0.42833,1.46697,-1.26169,-0.29641,-1.11694,0.69595,-1.35305,1.41578,0.21438,1.30300,-0.77001,0.27349,0.03015,0.70012,1
-1.02225,-0.81303,0.32860,-1.55795,0.44099,0.28281,1.05138,0.78987,1.81244,-0.59311,0.66453,0.87220,0.91012,0.30633,1.04633,-1.04199,0.17531,-1.45017,-1.03766,-1.67605,-1.07583,1
0.01435,0.85744,0.17427,-0.17889,1.66218,-0.28310,0.15236,-0.65927,0.66637,-2.40295,3.04637,-1.21087,-1.04784,-0.47144,0.80882,0.88548,0.49392,-1.59246,0.74340,-0.81086,0.20228,1
1.69393,0.69692,1.22590,-0.59999,-0.82320,-1.59643,1.96865,-0.34734,-0.98438,1.31232,-0.18973,1.10668,0.69460,-0.75024,-0.85688,-0.20635,0.56894,-0.97940,1.28807,2.32544,1.94875,1
-0.83819,1.45211,0.62280,-1.02589,0.94039,-0.69930,1.11991,-0.23015,0.57808,1.35249,1.81556,0.38696,-0.69017,0.04583,-0.00436,-0.31420,0.21689,-1.45218,1.23263,-0.06104,0.77491,1
0.49695,0.99275,-1.12452,-0.16846,1.86371,-0.63713,1.89296,-2.49012,1.03745,0.27945,2.34746,0.11225,1.26675,0.87549,-0.62701,-1.32574,0.29373,-0.56161,-0.26775,0.58126,1.12854,1
-0.32319,-1.10047,0.10183,-1.51155,2.09209,-2.09743,0.48193,-0.44417,-0.12758,1.28962,1.92860,-0.74307,-3.32671,-1.26581,0.36610,-1.28261,0.63836,0.16765,-0.60113,-2.20271,1.10845,1
0.76917,0.09767,2.08884,-1.46746,-0.33070,1.04215,1.74926,-1.33372,1.35674,-2.91385,1.28725,0.72484,0.50490,-0.65323,0.22944,-0.68167,-0.18047,0.62248,1.86481,-1.62916,0.88129,1
0.76799,-0.71783,0.42632,0.32599,0.29334,-2.83885,-0.36446,0.36868,0.03083,0.57922,0.75149,-0.09662,3.18592,-1.08004,-0.85683,-0.07180,0.63899,-1.11679,1.30111,-0.28622,1.33519,1
0.72843,-0.50853,0.99465,-0.14903,-0.07439,-2.44580,0.43950,-0.43202,-3.27370,-0.19679,-0.47415,-2.03110,0.79291,-0.04177,0.27457,-0.76337,0.39929,0.17964,-0.41286,-0.48445,0.90835,1
0.11992,-1.75006,-1.12001,-0.11085,0.61584,-0.30444,0.04703,-1.34268,-1.00707,-0.09088,1.83093,1.35631,0.89401,-0.70712,0.20589,0.17588,1.06153,-0.10890,1.50611,0.72911,1.65080,1
-0.64222,-0.63502,0.26574,0.66276,0.45127,-0.14448,0.14340,-1.05213,0.14860,-1.16662,-0.17062,1.81287,-0.16705,-1.84712,1.86929,0.98871,-1.42698,-2.19465,1.08861,-1.15844,1.71050,1
-0.07084,-0.52895,2.02859,1.85885,0.72385,-0.29009,-0.78928,-0.16734,1.18316,-1.06593,-0.64578,-0.21649,0.47375,-0.75075,-0.56515,-1.93694,0.60501,-0.97537,0.76948,-0.20430,1.58194,1
1.03325,-1.62005,-0.04545,-1.41770,-0.17990,-0.41019,1.23311,0.48298,0.33414,0.15480,-0.19607,-2.21297,-0.37154,-2.28202,-0.27703,-0.05177,-0.98363,-1.98612,-1.56507,-1.98335,0.22159,1
0.78605,1.08063,0.70742,-0.60698,0.07395,-1.68654,0.02109,1.43073,1.91412,0.12991,-1.07643,-0.27481,0.23495,-0.75149,0.15903,-1.07769,0.50839,-1.37037,-2.01149,-0.79485,-0.81416,1
-0.74651,-1.06441,1.19824,0.06579,-1.18699,-0.69685,0.42458,-0.58004,0.51932,-0.93268,-0.68787,0.66555,-0.45921,-1.77235,-0.42062,-1.06198,0.75745,-0.07880,2.10191,-0.66690,1.87658,1
-0.70524,-1.38434,0.84844,-0.69297,1.62608,-1.50368,0.80440,0.00160,-0.24715,0.11108,1.55825,-0.62075,0.24793,0.68925,2.92679,-1.75686,2.65466,-0.24174,0.01657,0.32264,-1.12747,1
0.13015,-0.02597,0.40805,-0.04162,-2.29292,-0.77740,-1.56875,-0.16256,0.25519,0.39837,0.27553,-0.19289,-0.09320,-0.82449,0.33557,-1.48061,0.26387,-0.09623,0.31567,-0.33979,1.11372,1
0.12219,-2.17639,1.11843,-2.28518,-1.72733,0.44530,-0.57185,0.57502,-0.03029,-1.09539,0.06227,-0.00850,0.46028,-0.63637,1.69698,-0.86805,-0.34481,0.31440,1.05386,-1.02429,0.18955,1
1.24835,1.11620,1.07472,-1.09382,1.03486,0.41056,-0.38879,0.45194,-0.95257,-1.32588,0.23223,1.00372,-0.14708,0.70067,0.56504,-0.76917,-0.27950,-1.33114,-0.29700,0.41239,-0.54255,1
0.23919,0.02662,-0.38541,-2.37015,1.19605,0.29183,0.16294,-0.91369,0.04703,-1.55189,1.16112,-0.60562,-0.86284,-1.02305,0.04935,-0.74158,0.13276,0.85621,0.64457,-0.50554,-0.39740,1
0.83716,-1.14935,1.23528,0.41122,0.35534,-0.88813,-0.08866,2.16382,-0.06897,-0.48412,0.16002,-1.21914,0.93560,-2.34241,1.33408,-0.47795,-0.23412,-0.04761,-0.43752,0.14939,1.13362,1
-0.71226,-1.59031,2.46652,1.32756,0.94556,1.08512,-0.97494,-1.40529,3.23281,-1.24396,-0.55612,-0.46414,-0.24055,-0.81848,0.05518,-0.14985,0.73351,-1.41210,0.92715,-1.29356,0.31982,1
1.81189,0.93606,1.49553,-0.78581,-0.35180,0.76500,1.35283,-2.49674,0.15097,-1.00808,-1.23124,0.72069,-0.25787,-0.77979,0.10133,-0.69210,-0.43031,0.63904,0.78831,0.54030,0.18305,1
0.44568,-1.03268,-1.03434,1.53650,-0.68631,-0.13839,-0.24065,0.70966,-2.06063,-1.12138,0.58456,0.26054,2.36185,0.17266,1.31880,0.42404,2.86665,-0.87328,0.62139,0.10296,0.93034,1
0.21618,0.35226,0.91430,0.46900,0.66738,0.15333,0.67387,0.84905,-0.36470,1.26449,2.17071,-1.78794,0.74045,-0.38356,0.53363,-1.08930,0.67506,0.04093,-0.08075,1.26702,0.92124,1
-1.35100,0.13546,-0.87406,-1.85822,0.09335,-1.44423,-1.84404,1.08110,-0.22713,-0.92404,0.43099,0.74523,0.60917,-1.47122,1.46616,-1.84800,1.48171,0.79989,-1.16803,-1.29178,0.47657,1
-1.08501,0.26961,2.16651,-1.23073,0.33305,0.22006,0.96886,0.09871,-0.05513,-2.09621,1.46385,-1.01880,-0.04088,-0.71479,2.00086,0.81946,-0.79533,-1.01040,1.75529,1.04789,-1.02871,1
0.34350,-1.15612,-0.23353,-0.28754,1.13462,-0.72937,1.25091,1.07026,2.23639,-0.95727,0.15633,-0.62114,0.88666,0.12868,-0.76366,0.40702,-0.80785,-1.01849,1.48376,0.84951,1.47673,1
0.48908,-0.78465,0.35263,0.68813,1.63529,-0.47646,0.68529,-0.82168,0.65032,-1.13379,0.72201,0.90983,1.59488,-1.31731,-0.29780,-0.21924,2.87602,-0.31244,2.03490,-0.68213,0.61788,1
0.34361,0.32553,-0.37902,-0.40625,-1.86033,0.66045,0.68716,-0.39261,-0.49148,-1.37806,0.49290,0.11878,-0.28201,-1.37113,0.43689,0.49005,0.43673,-0.67201,-0.63885,-0.84995,-0.07584,1
-0.02612,-1.29194,0.00820,-2.52716,-0.13680,-1.15924,0.57379,-1.24706,-0.59822,-1.04654,0.00454,-0.45418,1.21350,-0.15711,1.14082,-0.64201,0.17634,0.01612,0.73736,-0.34351,-0.26425,1
-1.13062,-0.18749,1.59720,0.04126,1.41270,-2.61575,0.51108,-0.77015,0.39444,-0.84967,-3.23456,-1.14589,0.92659,-0.22205,1.33949,-1.18813,1.54903,0.39395,0.83379,-0.70126,0.30663,1
